epoch,loss,accuracy,val_loss,val_accuracy
0,2.504730224609375,0.21875,1.3862943649291992,0.3125
1,1.3862946033477783,0.234375,1.3862943649291992,0.3125
2,1.3862946033477783,0.234375,1.3862943649291992,0.3125
3,1.3862946033477783,0.234375,1.3862943649291992,0.3125
